0, 2.382349748374453e-7
10, 3.058920459606304e-7
20, 3.6487513360648427e-7
30, 3.8916228734301225e-7
40, 3.9957106751580995e-7
50, 4.047754576022088e-7
60, 4.065102542976751e-7
70.00000000000011, 4.065102542976751e-7
80, 4.065102542976751e-7
90.00000000000011, 4.065102542976751e-7
100, 4.065102542976751e-7
110.00000000000011, 4.065102542976751e-7
120, 4.047754576022088e-7
130.0000000000001, 4.0130586421127624e-7
140, 3.9957106751580995e-7
150.0000000000001, 3.9957106751580995e-7
160, 3.9957106751580995e-7
170.0000000000001, 3.9783627082034367e-7
180, 3.961014741248774e-7
190.0000000000001, 3.961014741248774e-7
200, 3.961014741248774e-7
210.0000000000001, 3.961014741248774e-7
220, 3.961014741248774e-7
230.0000000000001, 3.926318807339448e-7
240, 3.9089708403847853e-7
250.0000000000001, 3.8916228734301225e-7
260, 3.8916228734301225e-7
270.0000000000001, 3.9089708403847853e-7
280, 3.8916228734301225e-7
290.0000000000001, 3.8742749064754596e-7
300, 3.8231077981651367e-7
301.1466794075491, -5.294031687004558e-7
302.29335881509814, 3.8733354858822396e-8
310.0000000000001, 1.4282115658679956e-7
320, 2.382349748374453e-7
330.0000000000001, 2.85074485615035e-7
340, 3.076268426560968e-7
350.0000000000001, 3.1977041952436066e-7
360, 3.301791996971585e-7
370.0000000000001, 3.371183864790236e-7
380, 3.4232277656542247e-7
390.0000000000001, 3.4579236995635504e-7
400, 3.492619633472876e-7
410.0000000000001, 3.5273155673822017e-7
420, 3.5446635343368646e-7
430.0000000000001, 3.5446635343368646e-7
440, 3.5446635343368646e-7
450.0000000000001, 3.5620115012915285e-7
460, 3.596707435200854e-7
470.0000000000001, 3.614055402155516e-7
480, 3.614055402155516e-7
490.0000000000001, 3.614055402155516e-7
500.0000000000001, 3.614055402155516e-7
510.0000000000001, 3.614055402155516e-7
520.0000000000001, 3.614055402155516e-7
530.0000000000001, 3.614055402155516e-7
540.0000000000001, 3.614055402155516e-7
